H,HS,T,RH,CC
19,0.05,29.9,23,9
20,0,27.8,27,6
21,0,26.2,32,0
22,0,24.3,37,0
23,0,22.3,42,1
0,0,21,45,0
1,0,20,47,0
2,0,19.2,49,0
3,0,18.8,48,0
4,0,18,51,0
5,3.46,17.4,55,0
6,14.56,17.4,60,0
7,26.13,21.1,50,0
8,37.98,24.5,36,0
9,49.68,26.6,33,0
10,60.78,28.4,30,0
11,69.82,30.2,28,0
12,72.89,31.6,27,15
13,67.36,32.8,26,24
14,57.39,33.7,25,29
15,46.01,33.7,26,21
16,34.25,33.8,27,25
17,22.51,33.5,28,32
18,11.07,32.6,31,31
19,0.19,30.9,36,35
20,0,29.1,41,20
21,0,28,44,22
22,0,26.7,49,34
23,0,25.3,54,25
0,0,24.1,58,20
1,0,23.2,61,6
2,0,22.5,64,5
3,0,21.6,66,20
4,0,20.8,70,6
5,3.55,20.1,73,6
6,14.64,20.1,76,28
7,26.21,23.5,62,19
8,38.05,26.3,50,14
9,49.76,28.4,45,21
10,60.87,30.3,41,41
11,69.96,31.3,39,26
12,73.07,30.8,42,24
13,67.51,31.6,37,21
14,57.51,32.3,29,17
15,46.13,32.4,25,10
16,34.36,32.7,18,15
17,22.63,32,19,4
18,11.19,30.3,21,28
19,0.32,28.4,24,28
20,0,26.2,27,31
21,0,24.4,31,33
22,0,22.6,39,29
23,0,21.5,47,27
0,0,20.4,51,25
1,0,19.3,52,22
2,0,18.4,51,21
3,0,17.8,39,24
4,0,17.6,38,12
5,3.64,17.1,38,9
6,14.72,17.1,38,15
7,26.28,18.5,36,0
8,38.12,20.1,30,6
9,49.83,21.6,27,23
10,60.96,22.9,23,25
11,70.09,24,20,23
12,73.23,25,18,4
13,67.65,25.8,17,1
14,57.63,26.3,16,23
15,46.24,26.3,16,29
16,34.47,26.3,16,29
17,22.74,26,16,29
18,11.31,25.6,16,30
19,0.45,24.7,20,30
20,0,23.5,22,30
21,0,22.2,25,32
22,0,21.1,27,32
23,0,20.2,30,31
0,0,19.5,32,30
1,0,18.8,34,29
2,0,18.1,37,30
3,0,17,42,24
4,0,16,45,22
5,3.73,15.3,47,25
6,14.8,15.6,47,21
7,26.34,18.3,43,11
8,38.18,22.5,31,3
9,49.89,25.3,21,0
10,61.04,27.3,18,0
11,70.21,28.7,15,0
12,73.39,29.8,13,0
13,67.79,30.6,12,0
14,57.75,31.2,11,0
15,46.35,31.2,11,1
16,34.58,31.2,11,1
17,22.85,30.9,11,1
18,11.43,30.1,14,5
19,0.57,27.8,20,7
20,0,25.5,23,4
21,0,24,26,2
22,0,22.3,30,3
23,0,20.8,33,0
0,0,19.6,36,0
1,0,18.8,37,0
2,0,18,38,0
3,0,17.8,38,0
4,0,17.3,39,0
5,3.81,16.7,41,0
6,14.87,16.8,43,0
7,26.41,19.2,42,0
8,38.23,23.1,35,0
9,49.95,26.6,29,0
10,61.11,29.1,23,0
11,70.32,30.9,19,5
12,73.55,32.2,17,16
13,67.93,33,14,25
14,57.87,33.3,12,29
15,46.46,33.1,12,29
16,34.69,32.6,12,27
17,22.96,31.7,13,30
18,11.55,30.3,15,30
19,0.7,28.3,18,30
20,0,26.5,20,30
21,0,25.1,23,31
22,0,23.7,26,31
23,0,22.2,29,30
0,0,21.4,32,30
1,0,20.7,34,30
2,0,20.2,35,34
3,0,20,36,32
4,0,19.6,38,35
5,3.88,18.7,41,43
6,14.93,18.6,44,31
7,26.46,21,40,36
8,38.28,24.4,32,29
9,50.01,27,26,43
10,61.18,29,21,26
11,70.43,30.4,18,13
12,73.69,31.3,17,26
13,68.06,31.8,16,34
14,57.99,31.6,16,44
15,46.56,31.6,16,52
16,34.79,31.4,16,44
17,23.07,30.7,16,22
18,11.66,29.7,18,23
19,0.82,27.9,22,0
20,0,25.7,26,0
21,0,24.2,30,0
22,0,23.4,32,0
23,0,20.9,37,0
0,0,18.9,39,0
1,0,17.7,36,0
2,0,18.1,29,0
3,0,19.4,27,0
4,0,19.3,25,2
5,3.95,17.3,30,5
6,14.99,15.8,39,1
7,26.51,17.9,48,0
8,38.33,22,16,0
9,50.05,23.7,13,1
10,61.25,25.3,12,0
11,70.53,26.6,13,0
12,73.83,27.8,14,0
13,68.19,28.9,14,0
14,58.1,29.6,14,1
15,46.67,29.8,14,0
16,34.89,29.8,15,6
17,23.17,29.1,16,29
18,11.77,27.8,18,44
19,0.93,26.3,21,49
20,0,25,24,53
21,0,24.2,28,41
22,0,23.2,33,64
23,0,22.7,34,73
0,0,21.4,39,67
1,0,20.6,43,50
2,0,19.8,45,37
3,0,19.3,45,38
4,0,18.7,47,41
5,4.01,18.2,49,47
6,15.04,18,56,28
7,26.56,20.3,48,11
8,38.37,22.6,34,13
9,50.1,24.4,31,0
10,61.31,26,29,1
11,70.62,27.5,28,7
12,73.97,29,26,10
13,68.32,30.1,25,3
14,58.21,30.9,23,6
15,46.77,32,19,6
16,34.99,31.8,18,13
17,23.27,32,17,24
18,11.87,31.2,19,35
19,1.05,28.9,26,16
20,0,26.8,32,18
21,0,25.4,36,8
22,0,23.9,42,1
23,0,22,48,0
0,0,20.4,54,0
1,0,19.2,59,0
2,0,18.3,62,0
3,0,17.3,65,0
4,0,16.7,65,0
5,4.07,16.3,63,0
6,15.09,16.6,58,17
7,26.6,20.3,45,5
8,38.4,24.8,32,0
9,50.14,28.7,23,0
10,61.36,32,18,0
11,70.71,34.1,14,1
12,74.1,35.6,11,4
13,68.44,36.5,10,8
14,58.31,36.7,9,14
15,46.87,35.9,11,14
16,35.09,35.5,11,16
17,23.37,34.8,12,10
18,11.98,33.5,16,23
19,1.16,31.5,19,15
20,0,29,22,10
21,0,27.1,23,4
22,0,25.4,24,1
23,0,23.4,27,0
0,0,21.8,31,0
1,0,21,34,0
2,0,20.2,35,0
3,0,19.9,53,0
4,0,19.2,53,0
5,4.12,18.6,52,0
6,15.13,18.9,48,0
7,26.64,22.1,39,0
8,38.43,26.4,28,0
9,50.17,29.4,21,0
10,61.41,31,17,0
11,70.79,32.2,15,0
12,74.22,33.3,14,0
13,68.56,34.1,13,0
14,58.41,34.8,12,4
15,46.96,34.4,14,0
16,35.18,34.4,14,0
17,23.47,33.6,17,2
18,12.08,32.1,22,8
19,1.26,30.4,26,1
20,0,28.5,29,0
21,0,27.2,31,0
22,0,25.8,35,0
23,0,24.6,39,0
0,0,24.3,40,0
1,0,23.7,42,6
2,0,22.6,46,23
3,0,20.2,52,20
4,0,19.2,56,30
5,4.17,18.4,60,31
6,15.17,19.2,61,30
7,26.67,21,52,48
8,38.46,22.3,49,68
9,50.2,22.8,48,68
10,61.45,23.7,47,67
11,70.87,25.3,43,46
12,74.34,25.3,43,56
13,68.67,27.3,39,54
14,58.51,28.8,37,44
15,47.06,29.3,36,34
16,35.28,29.4,36,34
17,23.57,29.5,35,35
18,12.18,28.5,38,34
19,1.37,27.9,40,33
20,0,26.7,44,30
21,0,25.5,47,30
22,0,24.5,50,30
23,0,23.7,54,30
0,0,22.9,58,30
1,0,22.3,61,30
2,0,21.7,64,32
3,0,21,66,44
4,0,20.7,68,49
5,4.21,20.3,71,49
6,15.2,20.5,73,62
7,26.7,21.2,67,74
8,38.48,21.9,64,89
9,50.23,21.7,67,90
10,61.49,20.9,80,89
11,70.94,20.2,86,90
12,74.45,20.4,84,86
13,68.78,20.7,82,81
14,58.61,21,81,87
15,47.15,21.6,70,89
16,35.37,21.3,76,88
17,23.66,20.5,86,95
18,12.27,20.1,89,89
19,1.47,19.8,89,87
20,0,19.4,90,87
21,0,19.2,91,85
22,0,19,91,67
23,0,18.8,91,71
0,0,18.4,91,100
1,0,18.1,92,100
2,0,17.8,94,100
3,0,17.5,92,100
4,0,17.5,89,100
5,4.25,17.3,90,100
6,15.23,17.2,91,100
7,26.73,17.6,87,78
8,38.5,18.6,78,68
9,50.25,19.5,71,94
10,61.52,19.5,73,100
11,71,19.6,74,100
12,74.55,18.9,80,100
13,68.88,18.4,85,100
14,58.7,19,84,100
15,47.23,20.4,74,100
16,35.45,21.5,67,71
17,23.75,22,64,75
18,12.37,21.8,65,70
19,1.56,21,69,5
20,0,19.4,76,20
21,0,18.6,85,33
22,0,18.5,81,24
23,0,17.4,87,33
0,0,16.2,92,26
1,0,16,93,22
2,0,15.3,95,20
3,0,15.9,94,21
4,0,15.4,96,26
5,4.28,15.3,96,36
6,15.26,15.8,95,43
7,26.75,18.8,81,26
8,38.51,21.1,71,23
9,50.26,23.5,64,27
10,61.54,25.6,58,28
11,71.05,27.4,53,28
12,74.65,29,49,28
13,68.98,30.1,47,24
14,58.79,30.7,46,29
15,47.32,30.3,49,41
16,35.54,29.4,52,41
17,23.83,28.4,57,45
18,12.46,25.6,72,59
19,1.66,23,79,74
20,0,21.9,81,46
21,0,21.5,79,72
22,0,21.6,79,86
23,0,21.4,80,85
0,0,21.2,80,88
1,0,21.2,76,77
2,0,21.7,70,71
3,0,21.1,67,52
4,0,20.9,64,17
5,4.31,20.3,63,0
6,15.28,19.8,64,0
7,26.76,21.6,61,0
8,38.52,24.6,53,0
9,50.27,27.2,45,0
10,61.56,28.8,38,0
11,71.1,29.8,34,3
12,74.74,30.8,31,5
13,69.07,31.8,28,18
14,58.88,32.6,25,13
15,47.4,33.8,20,9
16,35.62,34,19,20
17,23.92,33.7,22,17
18,12.54,32.1,30,21
19,1.75,29.9,36,18
20,0,27.2,41,12
21,0,25.7,41,3
22,0,24.3,42,0
23,0,22.9,44,0
0,0,21.6,47,0
1,0,20.8,50,0
2,0,22.1,42,0
3,0,22.8,36,0
4,0,22.6,36,0
5,4.33,17.4,59,0
6,15.29,16.8,70,0
7,26.77,20.3,68,0
8,38.52,24.4,37,0
9,50.28,25.5,32,0
10,61.58,26.5,31,0
11,71.14,27.5,31,0
12,74.82,28.4,30,0
13,69.16,29.1,29,0
14,58.96,29.6,28,0
15,47.48,29.4,27,0
16,35.7,29.1,29,0
17,24,28.5,30,0
18,12.62,27.5,34,1
19,1.83,26,40,1
20,0,24.4,44,0
21,0,22.7,52,1
22,0,21.2,58,8
23,0,20.2,60,23
0,0,19.4,62,27
1,0,18.2,67,29
2,0,17.3,71,30
3,0,16.9,73,30
4,0,16.4,75,29
5,4.35,16,78,29
6,15.3,16.4,81,30
7,26.78,20.5,66,29
8,38.52,24,48,30
9,50.28,26,42,29
10,61.59,27.7,37,26
11,71.18,29.2,34,22
12,74.9,30.3,31,19
13,69.25,31,29,14
14,59.04,31.5,28,14
15,47.56,31.3,26,14
16,35.78,31.4,26,15
17,24.07,30.9,27,19
18,12.7,30,30,16
19,1.91,28.4,35,2
20,0,26.6,38,2
21,0,25,46,5
22,0,23.4,50,5
23,0,21.5,55,5
0,0,20.1,60,4
1,0,19,65,1
2,0,18.2,68,1
3,0,18,70,0
4,0,17.7,71,0
5,4.36,17.6,73,0
6,15.31,18.5,71,0
7,26.78,21.2,67,1
8,38.52,23.7,51,1
9,50.28,25.4,47,4
10,61.6,27.1,43,3
11,71.21,28.8,40,2
12,74.97,30.2,37,2
13,69.33,31.4,34,1
14,59.11,32.2,32,16
15,47.63,33.3,30,25
16,35.85,33.4,28,31
17,24.15,33.4,27,39
18,12.78,32.4,28,39
19,1.99,30.8,32,40
20,0,29.4,36,36
21,0,27.1,43,39
22,0,24.2,53,39
23,0,22.7,58,39
0,0,22.4,62,35
1,0,21.9,64,30
2,0,21.7,66,29
3,0,22,68,27
4,0,21.5,70,30
5,4.37,21,74,30
6,15.31,21.1,77,28
7,26.77,23.8,66,29
8,38.51,26.5,52,29
9,50.27,28.2,45,30
10,61.6,29.8,41,34
11,71.23,31.4,38,38
12,75.03,32.4,35,33
13,69.4,32.6,35,34
14,59.19,33.1,33,33
15,47.7,33,33,40
16,35.92,31.3,36,42
17,24.22,29.2,48,40
18,12.85,28.4,52,40
19,2.07,27.2,58,44
20,0,25.3,65,56
21,0,24.5,68,53
22,0,23.7,71,47
23,0,22.8,75,44
0,0,22.3,77,36
1,0,21.6,79,30
2,0,21.2,80,30
3,0,20.3,88,31
4,0,19.8,90,22
5,4.37,19.5,90,20
6,15.31,20,87,27
7,26.77,22.4,76,28
8,38.5,25.5,60,32
9,50.26,26.9,53,29
10,61.59,28,48,21
11,71.25,29.5,43,7
12,75.09,30.6,40,8
13,69.47,31.3,38,20
14,59.26,31.6,37,28
15,47.77,30.5,40,31
16,35.99,29.4,44,27
17,24.29,27.6,54,23
18,12.92,27.2,56,24
19,2.14,26.7,59,17
20,0,25.6,64,5
21,0,24.2,71,0
22,0,22.8,77,0
23,0,21.8,81,0
,,,,
